epoch,lr,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_micro_f1,best_ckpt,last_ckpt
1,0.0001,1.6310654833850025,0.4495538778311599,1.326093916599567,0.5415384615384615,0.5287631718504955,0.5415384615384615,outputs/ablation_study_results/A1/checkpoints/best.pt,
2,0.0001,1.2934715663911034,0.541817825276988,1.292206794151893,0.5427692307692308,0.5209852699927067,0.5427692307692308,,
3,0.0001,1.1883346151284042,0.5828022355132856,1.2856026770518376,0.5643076923076923,0.5561469086567074,0.5643076923076923,outputs/ablation_study_results/A1/checkpoints/best.pt,
4,0.0001,1.1055501529733063,0.6101578586135896,1.2607424802046556,0.5513846153846154,0.5444834415604509,0.5513846153846154,,
5,0.0001,1.0439622968023274,0.6258456711442298,1.207839203761174,0.568,0.5627344139847889,0.568,outputs/ablation_study_results/A1/checkpoints/best.pt,outputs/ablation_study_results/A1/checkpoints/last_005.pt
6,0.0001,0.9797581489652568,0.6519266594764193,1.2973290445621197,0.5464615384615384,0.5336970443838354,0.5464615384615384,,
7,0.0001,0.9283625067992706,0.6658495930973625,1.3123934242541972,0.5507692307692308,0.5339262405599963,0.5507692307692308,,
8,0.0001,0.8840653497993461,0.6829100892244337,1.281657958984375,0.5704615384615385,0.568620826144559,0.5704615384615385,outputs/ablation_study_results/A1/checkpoints/best.pt,
9,0.0001,0.8172380058587048,0.7055593685655457,1.3183157868752113,0.5575384615384615,0.5594389989649323,0.5575384615384615,,
10,0.0001,0.7912959797976823,0.7139915678007648,1.3681858940124512,0.5556923076923077,0.5599797579725726,0.5556923076923077,,outputs/ablation_study_results/A1/checkpoints/last_010.pt
11,0.0001,0.7275125130752405,0.7336993822923816,1.4587935587809635,0.5286153846153846,0.5252407463712325,0.5286153846153846,,
12,0.0001,0.6777263853477256,0.7545837827237964,1.4980483389634351,0.5255384615384615,0.5284188189993284,0.5255384615384615,,
13,0.0001,0.6458081966586552,0.7687028140013726,1.4682431739660409,0.5495384615384615,0.5534152023862042,0.5495384615384615,,
14,1e-05,0.6154667024098608,0.783410138248848,1.4508793960718007,0.5495384615384615,0.5500970066083096,0.5495384615384615,,
15,1e-05,0.47633962018640147,0.8367487008530248,1.4456541153100821,0.5643076923076923,0.5687000764032148,0.5643076923076923,outputs/ablation_study_results/A1/checkpoints/best.pt,outputs/ablation_study_results/A1/checkpoints/last_015.pt
16,1e-05,0.42595661350974545,0.8546916364349446,1.480653027534485,0.5544615384615385,0.5537960728754965,0.5544615384615385,,
17,1e-05,0.39218400010105114,0.8693009118541033,1.5070123755381657,0.5483076923076923,0.5498933864673514,0.5483076923076923,,
18,1e-05,0.38144785035461853,0.8714579860770664,1.5090759597925039,0.5495384615384615,0.5515647237540804,0.5495384615384615,,
19,1e-05,0.3606089334041888,0.8822433571918815,1.5547770577944242,0.548923076923077,0.5485338016239223,0.548923076923077,,
20,1e-05,0.3535120479498836,0.8794979899990195,1.5455524262648361,0.540923076923077,0.5418040713124674,0.540923076923077,,outputs/ablation_study_results/A1/checkpoints/last_020.pt
21,1.0000000000000002e-06,0.33487370362736707,0.8863614079811746,1.582156939286452,0.5390769230769231,0.5382641852605897,0.5390769230769231,,
22,1.0000000000000002e-06,0.3129296706510369,0.8997940974605353,1.5958611728961651,0.536,0.5374331915481819,0.536,,
23,1.0000000000000002e-06,0.3173273983761684,0.8960682419845083,1.5879429717430702,0.5353846153846153,0.5358987833851958,0.5353846153846153,,
24,1.0000000000000002e-06,0.31271838014944475,0.8990097068340034,1.5971770557990441,0.5415384615384615,0.5403359069628538,0.5415384615384615,,
25,1.0000000000000002e-06,0.31625481552850476,0.8949897048730268,1.571956340936514,0.5396923076923077,0.5409994403875219,0.5396923076923077,,outputs/ablation_study_results/A1/checkpoints/last_025.pt
26,1.0000000000000002e-06,0.30709581005653924,0.9007745857437004,1.6004603853959303,0.5372307692307692,0.5372890681814849,0.5372307692307692,,
27,1.0000000000000002e-07,0.3075533795151036,0.9021472693401313,1.5874901689382699,0.536,0.5359285897852901,0.536,,
28,1.0000000000000002e-07,0.30732149087935057,0.8991077556623198,1.597752715917734,0.540923076923077,0.5430749494706563,0.540923076923077,,
29,1.0000000000000002e-07,0.309630253663518,0.8990097068340034,1.5899042555002065,0.5353846153846153,0.535487692003287,0.5353846153846153,,
30,1.0000000000000002e-07,0.30591321463578586,0.8983233650357878,1.5717525787353515,0.5396923076923077,0.5405769176734543,0.5396923076923077,,outputs/ablation_study_results/A1/checkpoints/last_030.pt
