267,14,2,1,1,0,1,0,1,0,0,2,0,6,0,2,3
34,227,1,5,9,0,1,2,8,0,2,0,2,2,1,2,4
1,1,170,17,25,49,18,0,1,4,4,5,0,1,0,3,1
1,2,35,114,53,7,1,7,7,8,10,1,30,3,5,11,5
1,4,36,51,112,5,0,10,12,2,10,1,40,2,1,10,3
1,0,46,29,2,164,39,1,0,7,2,6,1,1,0,1,0
0,0,30,2,1,66,131,0,2,11,0,57,0,0,0,0,0
0,1,0,7,8,0,0,244,6,0,3,0,19,3,2,5,2
0,6,4,10,14,3,1,2,149,13,76,1,10,5,0,5,1
2,0,11,6,5,2,4,1,19,174,71,2,1,0,0,2,0
0,2,12,13,12,0,3,2,57,40,145,2,6,1,0,4,1
2,1,16,1,0,12,49,13,2,7,2,194,0,0,0,1,0
2,0,1,33,58,0,0,10,8,0,2,0,162,7,2,12,3
6,2,2,7,23,0,0,1,16,0,6,0,11,177,18,23,8
2,2,0,6,3,0,0,4,2,1,0,0,2,18,183,70,7
4,3,1,26,9,2,0,5,8,2,2,0,20,23,56,134,5
1,10,0,5,5,0,0,3,11,0,3,0,13,7,23,8,211
