0.863333,0.070000,0.000000,0.000000,0.003333,0.000000,0.003333,0.000000,0.000000,0.000000,0.000000,0.003333,0.000000,0.046667,0.000000,0.003333,0.006667
0.033333,0.680000,0.000000,0.010000,0.080000,0.000000,0.000000,0.000000,0.036667,0.000000,0.020000,0.000000,0.033333,0.036667,0.003333,0.010000,0.056667
0.006667,0.003333,0.636667,0.026667,0.013333,0.170000,0.066667,0.000000,0.006667,0.023333,0.010000,0.026667,0.003333,0.000000,0.000000,0.003333,0.003333
0.006667,0.003333,0.170000,0.376667,0.113333,0.016667,0.003333,0.020000,0.013333,0.013333,0.036667,0.000000,0.116667,0.016667,0.010000,0.043333,0.040000
0.003333,0.016667,0.156667,0.193333,0.280000,0.006667,0.003333,0.013333,0.036667,0.003333,0.023333,0.003333,0.173333,0.023333,0.003333,0.030000,0.030000
0.003333,0.000000,0.166667,0.056667,0.000000,0.553333,0.173333,0.000000,0.000000,0.016667,0.003333,0.020000,0.000000,0.000000,0.000000,0.006667,0.000000
0.000000,0.000000,0.093333,0.000000,0.003333,0.136667,0.513333,0.000000,0.000000,0.036667,0.006667,0.210000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003333,0.000000,0.010000,0.036667,0.000000,0.000000,0.870000,0.013333,0.000000,0.003333,0.000000,0.026667,0.013333,0.003333,0.020000,0.000000
0.000000,0.023333,0.013333,0.013333,0.050000,0.003333,0.006667,0.006667,0.546667,0.013333,0.223333,0.003333,0.040000,0.013333,0.000000,0.016667,0.026667
0.003333,0.000000,0.056667,0.010000,0.006667,0.003333,0.010000,0.003333,0.063333,0.566667,0.240000,0.013333,0.006667,0.003333,0.000000,0.006667,0.006667
0.000000,0.016667,0.046667,0.026667,0.013333,0.003333,0.013333,0.010000,0.270000,0.140000,0.406667,0.010000,0.016667,0.006667,0.000000,0.013333,0.006667
0.000000,0.000000,0.036667,0.003333,0.000000,0.006667,0.143333,0.043333,0.006667,0.016667,0.020000,0.720000,0.000000,0.000000,0.000000,0.003333,0.000000
0.006667,0.016667,0.003333,0.093333,0.140000,0.000000,0.000000,0.026667,0.026667,0.000000,0.003333,0.000000,0.600000,0.020000,0.003333,0.040000,0.020000
0.020000,0.013333,0.003333,0.020000,0.080000,0.000000,0.000000,0.003333,0.053333,0.003333,0.006667,0.000000,0.023333,0.556667,0.050000,0.086667,0.080000
0.010000,0.006667,0.003333,0.010000,0.003333,0.000000,0.003333,0.003333,0.003333,0.000000,0.003333,0.000000,0.003333,0.103333,0.646667,0.153333,0.046667
0.010000,0.013333,0.003333,0.053333,0.030000,0.003333,0.000000,0.026667,0.013333,0.010000,0.003333,0.000000,0.033333,0.136667,0.226667,0.380000,0.056667
0.006667,0.020000,0.000000,0.006667,0.013333,0.000000,0.000000,0.003333,0.030000,0.000000,0.006667,0.003333,0.040000,0.060000,0.056667,0.006667,0.746667
