epoch,lr,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_micro_f1,best_ckpt,last_ckpt
1,0.0001,1.8844265225518275,0.3748406706539857,1.5295702481636635,0.472,0.43505599696814434,0.472,outputs\ablation_study_results\E1\checkpoints\best.pt,
2,0.0001,1.4779723363713266,0.485341700166683,1.4343067153783946,0.5009230769230769,0.45697761166572504,0.5009230769230769,outputs\ablation_study_results\E1\checkpoints\best.pt,
3,0.0001,1.3987134346623948,0.5084812236493774,1.4649405079621536,0.4910769230769231,0.4766386004228733,0.4910769230769231,outputs\ablation_study_results\E1\checkpoints\best.pt,
4,0.0001,1.3497386325959049,0.5272085498578292,1.3704160726987398,0.5175384615384615,0.4901077939811446,0.5175384615384615,outputs\ablation_study_results\E1\checkpoints\best.pt,
5,0.0001,1.3258372734710158,0.5328953819001863,1.33259017599546,0.5458461538461539,0.517631342144142,0.5458461538461539,outputs\ablation_study_results\E1\checkpoints\best.pt,outputs\ablation_study_results\E1\checkpoints\last_005.pt
6,0.0001,1.3054501345162532,0.5358368467496814,1.3293982009887695,0.5316923076923077,0.5027787252208447,0.5316923076923077,,
7,0.0001,1.2902931327597278,0.5436807530150015,1.4037144714502188,0.504,0.47257511565636307,0.504,,
8,0.0001,1.276237674011461,0.5447592901264829,1.343228406759409,0.5286153846153846,0.49873090527990493,0.5286153846153846,,
9,0.0001,1.2616316973081885,0.5549563682713992,1.3085363285358136,0.5206153846153846,0.48848679820527796,0.5206153846153846,,
10,0.0001,1.28598030546925,0.5440729483282675,1.3840141253104576,0.5003076923076923,0.4784905369828992,0.5003076923076923,,outputs\ablation_study_results\E1\checkpoints\last_010.pt
11,0.0001,1.2432630895130634,0.5583880772624767,1.385350960804866,0.5298461538461539,0.514733118923569,0.5298461538461539,,
12,0.0001,1.2176594367061413,0.5678007647808608,1.3182033930558426,0.5113846153846154,0.501069136618825,0.5113846153846154,,
13,0.0001,1.2111924363183137,0.5635846651632513,1.271432103597201,0.5286153846153846,0.5126336778855696,0.5286153846153846,,
14,0.0001,1.1987085994499223,0.574075889793117,1.2920261063208947,0.5378461538461539,0.5224193259388524,0.5378461538461539,outputs\ablation_study_results\E1\checkpoints\best.pt,
15,0.0001,1.177492239706913,0.5803510148053731,1.2477508890445417,0.5476923076923077,0.5248939366649625,0.5476923076923077,outputs\ablation_study_results\E1\checkpoints\best.pt,outputs\ablation_study_results\E1\checkpoints\last_015.pt
16,0.0001,1.1746871615639036,0.5763310128443965,1.364553066106943,0.5193846153846153,0.5032925941304545,0.5193846153846153,,
17,0.0001,1.1661224711442744,0.5880968722423767,1.2662658254916852,0.5396923076923077,0.5295990734150344,0.5396923076923077,outputs\ablation_study_results\E1\checkpoints\best.pt,
18,0.0001,1.1531438856034177,0.5804490636336895,1.2762139031336859,0.540923076923077,0.5325991805585257,0.540923076923077,outputs\ablation_study_results\E1\checkpoints\best.pt,
19,0.0001,1.1507672143924563,0.5878027257574272,1.3025314824764544,0.5310769230769231,0.5143676294372438,0.5310769230769231,,
20,1e-05,1.1263051933255286,0.5975095597607608,1.235889947451078,0.5581538461538461,0.5407216865354313,0.5581538461538461,outputs\ablation_study_results\E1\checkpoints\best.pt,outputs\ablation_study_results\E1\checkpoints\last_020.pt
21,1e-05,1.1155418072135814,0.5954505343661143,1.2451862165010892,0.5476923076923077,0.5317898591580914,0.5476923076923077,,
22,1e-05,1.1062386960933719,0.6010393175801549,1.2304939477627095,0.5593846153846154,0.5487283320045,0.5593846153846154,outputs\ablation_study_results\E1\checkpoints\best.pt,
23,1e-05,1.1002503267946588,0.6034905382880674,1.22614985869481,0.552,0.5382298812212103,0.552,,
24,1e-05,1.097311234951066,0.6011373664084714,1.2161264020479643,0.5686153846153846,0.5573469211206621,0.5686153846153846,outputs\ablation_study_results\E1\checkpoints\best.pt,
25,1e-05,1.099985330738803,0.6076085890773605,1.2576517256223239,0.5476923076923077,0.5276562222113459,0.5476923076923077,,outputs\ablation_study_results\E1\checkpoints\last_025.pt
26,1e-05,1.087887112165575,0.606137856652613,1.2822960116313054,0.5507692307692308,0.533036984753742,0.5507692307692308,,
27,1e-05,1.0878617408427786,0.609667614472007,1.2123548798927894,0.5643076923076923,0.5555473730199207,0.5643076923076923,,
28,1e-05,1.0737732732771705,0.6137856652613001,1.265419147344736,0.5476923076923077,0.5377166419739714,0.5476923076923077,,
29,1e-05,1.078344572302243,0.607706637905677,1.2238970997883722,0.56,0.5430066510086877,0.56,,
30,1e-05,1.0735542652524912,0.6124129816648691,1.2304563523806058,0.5643076923076923,0.5551494523254025,0.5643076923076923,,outputs\ablation_study_results\E1\checkpoints\last_030.pt
31,1e-05,1.0662992522931354,0.6124129816648691,1.2341435062701887,0.5624615384615385,0.5518344959881929,0.5624615384615385,,
32,1e-05,1.0491624074141668,0.6213354250416707,1.2787743902940016,0.5544615384615385,0.5345468907152908,0.5544615384615385,,
33,1e-05,1.0661412980792826,0.6155505441709972,1.2417593867962178,0.5618461538461539,0.5457872288682751,0.5618461538461539,,
34,1e-05,1.0555259861575819,0.6186881066771253,1.2690677945063664,0.5526153846153846,0.533935114809635,0.5526153846153846,,
