271,18,0,0,1,0,1,0,1,0,0,0,0,5,0,0,3
48,213,2,0,11,0,0,0,9,0,4,3,4,0,1,1,4
4,3,149,15,3,71,25,0,2,12,3,8,1,0,0,3,1
4,4,44,101,47,12,2,8,4,8,12,0,29,1,3,13,8
2,6,31,55,97,11,3,5,9,3,15,0,49,2,1,8,3
0,1,50,26,2,158,50,0,0,3,2,5,1,0,0,1,1
1,0,24,0,0,49,147,0,1,23,3,52,0,0,0,0,0
0,1,0,3,9,0,2,251,9,1,1,0,12,4,1,5,1
0,8,3,1,16,0,6,1,146,19,80,2,7,5,0,3,3
2,0,16,6,2,0,3,1,25,189,50,4,2,0,0,0,0
0,5,10,9,8,2,5,1,67,62,119,2,3,3,0,3,1
2,1,15,1,0,7,54,10,5,10,2,193,0,0,0,0,0
2,2,1,25,64,0,0,10,10,1,4,0,161,2,2,12,4
12,1,1,9,26,0,0,1,19,0,6,0,7,162,14,29,13
3,1,0,5,4,0,0,5,1,1,0,0,3,13,195,60,9
3,3,1,20,10,1,0,5,3,3,4,0,14,20,64,140,9
3,9,0,4,4,0,0,5,7,0,2,0,10,8,16,7,225
