0.900000,0.063333,0.000000,0.000000,0.006667,0.000000,0.003333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016667,0.000000,0.000000,0.010000
0.093333,0.743333,0.010000,0.010000,0.033333,0.000000,0.003333,0.003333,0.040000,0.000000,0.000000,0.010000,0.013333,0.013333,0.006667,0.010000,0.010000
0.023333,0.006667,0.490000,0.076667,0.030000,0.213333,0.070000,0.000000,0.010000,0.016667,0.016667,0.026667,0.003333,0.010000,0.000000,0.003333,0.003333
0.010000,0.010000,0.080000,0.426667,0.203333,0.026667,0.003333,0.020000,0.013333,0.016667,0.023333,0.000000,0.090000,0.006667,0.013333,0.043333,0.013333
0.006667,0.006667,0.070000,0.246667,0.276667,0.033333,0.000000,0.033333,0.043333,0.010000,0.040000,0.000000,0.173333,0.010000,0.003333,0.033333,0.013333
0.003333,0.003333,0.140000,0.100000,0.006667,0.530000,0.146667,0.000000,0.003333,0.020000,0.003333,0.033333,0.000000,0.000000,0.000000,0.010000,0.000000
0.000000,0.000000,0.056667,0.010000,0.003333,0.173333,0.443333,0.000000,0.003333,0.056667,0.013333,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003333,0.013333,0.026667,0.030000,0.000000,0.000000,0.826667,0.006667,0.003333,0.010000,0.003333,0.026667,0.016667,0.003333,0.023333,0.006667
0.000000,0.020000,0.020000,0.033333,0.080000,0.006667,0.006667,0.013333,0.480000,0.026667,0.226667,0.000000,0.030000,0.020000,0.000000,0.026667,0.010000
0.006667,0.000000,0.046667,0.026667,0.010000,0.013333,0.006667,0.003333,0.063333,0.576667,0.220000,0.013333,0.003333,0.003333,0.000000,0.000000,0.006667
0.000000,0.013333,0.020000,0.056667,0.050000,0.003333,0.020000,0.006667,0.240000,0.180000,0.370000,0.010000,0.010000,0.016667,0.000000,0.003333,0.000000
0.010000,0.000000,0.036667,0.000000,0.013333,0.033333,0.130000,0.040000,0.010000,0.013333,0.010000,0.696667,0.000000,0.000000,0.000000,0.006667,0.000000
0.010000,0.000000,0.003333,0.113333,0.186667,0.000000,0.000000,0.043333,0.043333,0.000000,0.020000,0.000000,0.510000,0.013333,0.003333,0.040000,0.013333
0.040000,0.000000,0.006667,0.040000,0.040000,0.000000,0.000000,0.000000,0.050000,0.000000,0.023333,0.000000,0.030000,0.600000,0.033333,0.093333,0.043333
0.010000,0.010000,0.000000,0.010000,0.010000,0.000000,0.000000,0.013333,0.000000,0.003333,0.000000,0.000000,0.023333,0.050000,0.630000,0.183333,0.056667
0.006667,0.010000,0.003333,0.066667,0.040000,0.010000,0.000000,0.030000,0.010000,0.006667,0.033333,0.000000,0.050000,0.076667,0.170000,0.460000,0.026667
0.003333,0.020000,0.000000,0.023333,0.010000,0.006667,0.000000,0.006667,0.020000,0.000000,0.003333,0.000000,0.030000,0.030000,0.033333,0.013333,0.800000
