epoch,lr,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_micro_f1,best_ckpt,last_ckpt
1,0.0001,1.7753015867763084,0.4427885086773213,1.3669309333654551,0.5292307692307693,0.5129416794185001,0.5292307692307693,outputs/ablation_study_results/D2/checkpoints/best.pt,
2,0.0001,1.2649788166894809,0.5594666143739583,1.2639376363020678,0.555076923076923,0.5457656111659438,0.555076923076923,outputs/ablation_study_results/D2/checkpoints/best.pt,
3,0.0001,1.1265998532321129,0.5965290714775958,1.2389835835970364,0.5661538461538461,0.5536807376192678,0.5661538461538461,outputs/ablation_study_results/D2/checkpoints/best.pt,
4,0.0001,1.0322317260482146,0.6310422590450044,1.2287740378013023,0.5686153846153846,0.5625315207297237,0.5686153846153846,outputs/ablation_study_results/D2/checkpoints/best.pt,
5,0.0001,0.9437793589232073,0.666143739582312,1.2529749667827899,0.5618461538461539,0.5591675723215581,0.5618461538461539,,outputs/ablation_study_results/D2/checkpoints/last_005.pt
6,0.0001,0.8618354596207102,0.6884008236101579,1.2850409061725323,0.568,0.5589588481822001,0.568,,
7,0.0001,0.799632795120714,0.7122266888910678,1.2908730499561016,0.563076923076923,0.5505077987631533,0.563076923076923,,
8,0.0001,0.7200470452262369,0.7408569467594862,1.3331440532390888,0.5612307692307692,0.5538372560916852,0.5612307692307692,,
9,0.0001,0.6422226482401269,0.7677223257182076,1.429889443911039,0.5538461538461539,0.5495007263232862,0.5538461538461539,,
10,1e-05,0.5687028083488957,0.7969408765565251,1.4966713980161226,0.5507692307692308,0.5442235551836068,0.5507692307692308,,outputs/ablation_study_results/D2/checkpoints/last_010.pt
11,1e-05,0.4664900448348244,0.8372389449946073,1.483406150157635,0.5618461538461539,0.5590565412113436,0.5618461538461539,,
12,1e-05,0.44589207234400396,0.84753407196784,1.4920734467873207,0.5636923076923077,0.5631789288355554,0.5636923076923077,outputs/ablation_study_results/D2/checkpoints/best.pt,
13,1e-05,0.42955282051161886,0.8517501715854495,1.5017604731046237,0.5636923076923077,0.5620902467409385,0.5636923076923077,,
14,1e-05,0.42182433568521954,0.8505735856456516,1.5227241744995117,0.552,0.5527581379807082,0.552,,
15,1e-05,0.3981899662699953,0.8662613981762918,1.5510955983675443,0.5483076923076923,0.5480909196384829,0.5483076923076923,,outputs/ablation_study_results/D2/checkpoints/last_015.pt
16,1e-05,0.390755306199925,0.8627316403568978,1.561047914798443,0.548923076923077,0.5504557292014276,0.548923076923077,,
17,1e-05,0.3847236114660307,0.8694970095107364,1.5716165369473971,0.5476923076923077,0.5482432508095871,0.5476923076923077,,
18,1.0000000000000002e-06,0.36796028054874425,0.8771448181194235,1.5612918199392465,0.5483076923076923,0.5485553558272585,0.5483076923076923,,
19,1.0000000000000002e-06,0.3620699786248073,0.8773409157760564,1.5919594568105844,0.5433846153846154,0.5418477494019436,0.5433846153846154,,
20,1.0000000000000002e-06,0.35867150168066364,0.8789096970291205,1.5864086802555966,0.5507692307692308,0.5476421359649782,0.5507692307692308,,outputs/ablation_study_results/D2/checkpoints/last_020.pt
21,1.0000000000000002e-06,0.34402853681510753,0.884302382586528,1.5762119191976693,0.5476923076923077,0.5492283671636089,0.5476923076923077,,
22,1.0000000000000002e-06,0.3528324307846268,0.8803804294538681,1.5809593030489408,0.5433846153846154,0.541375123889191,0.5433846153846154,,
23,1.0000000000000002e-06,0.3464631794398761,0.8840082361015786,1.6104865253155047,0.544,0.5445181280056063,0.544,,
24,1.0000000000000002e-07,0.34742954406087007,0.883517991959996,1.6048274211883544,0.544,0.5419748293454393,0.544,,
25,1.0000000000000002e-07,0.3506316009988176,0.8823414060201981,1.5901082156254696,0.5415384615384615,0.5417085600992085,0.5415384615384615,,outputs/ablation_study_results/D2/checkpoints/last_025.pt
26,1.0000000000000002e-07,0.3417747428571141,0.8842043337582116,1.6088326680110052,0.5452307692307692,0.546513008336287,0.5452307692307692,,
27,1.0000000000000002e-07,0.35212874192503785,0.8808706735954506,1.6108637024806096,0.5427692307692308,0.5437052782517459,0.5427692307692308,,
28,1.0000000000000002e-07,0.3536657768466307,0.8832238454750466,1.5999208497267503,0.5378461538461539,0.5369731033089055,0.5378461538461539,,
29,1.0000000000000002e-07,0.35564861436757006,0.878615550544171,1.6095702450092022,0.540923076923077,0.5420651777676334,0.540923076923077,,
30,1.0000000000000004e-08,0.34833172453432787,0.8842043337582116,1.6243755670694204,0.544,0.5439150420362403,0.544,,outputs/ablation_study_results/D2/checkpoints/last_030.pt
