272,18,0,0,1,0,1,0,0,0,1,0,0,4,1,0,2
52,199,2,5,7,1,1,0,11,0,6,1,2,7,1,4,1
5,1,124,9,28,98,9,0,3,6,6,6,1,2,0,2,0
3,1,37,63,97,19,0,8,4,6,8,1,21,8,5,14,5
1,5,18,25,154,20,1,8,11,3,12,0,25,4,1,9,3
2,0,52,21,11,169,30,0,0,4,2,6,1,0,0,2,0
2,0,43,0,1,60,98,0,4,23,4,63,1,0,0,0,1
0,1,0,7,23,3,0,224,4,0,3,0,12,4,2,14,3
0,4,4,4,21,1,1,3,142,7,82,0,7,19,0,5,0
3,0,13,2,8,2,3,1,13,177,72,1,0,3,0,2,0
0,3,12,9,19,2,1,0,62,44,134,0,3,6,0,4,1
6,3,15,2,3,15,44,10,3,4,6,186,0,1,0,2,0
3,0,3,30,90,4,0,12,7,0,8,0,114,7,2,17,3
7,3,0,8,28,0,0,1,19,0,4,0,7,167,12,29,15
4,1,0,3,3,1,0,1,1,1,1,0,4,27,194,46,13
2,3,1,22,16,2,0,6,2,2,3,0,8,35,67,126,5
2,12,0,5,12,0,0,2,8,0,3,0,18,12,16,7,203
