epoch,lr,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_micro_f1,best_ckpt,last_ckpt
1,0.0001,1.6584863744771812,0.43965094617119327,1.3307460228113028,0.5556923076923077,0.548427025731961,0.5556923076923077,outputs/ablation_study_results/A7/checkpoints/best.pt,
2,0.0001,1.3136967216149091,0.5411314834787724,1.3084223745786228,0.544,0.5262001557676528,0.544,,
1,0.0001,1.6592036599866993,0.43916070202961077,1.3347208364926852,0.5513846153846154,0.541745692753042,0.5513846153846154,outputs/ablation_study_results/A7/checkpoints/best.pt,
2,0.0001,1.3129278726350537,0.5397587998823414,1.3072161552722636,0.5372307692307692,0.5156467681088677,0.5372307692307692,,
3,0.0001,1.2253021931038124,0.5610353956270222,1.27840473483159,0.544,0.538703234515057,0.544,,
4,0.0001,1.1567098568415968,0.5914305324051378,1.2884017926729643,0.548923076923077,0.54208943367264,0.548923076923077,outputs/ablation_study_results/A7/checkpoints/best.pt,
5,0.0001,1.100314874580788,0.605353466026081,1.2853019466400146,0.5507692307692308,0.545758154468325,0.5507692307692308,outputs/ablation_study_results/A7/checkpoints/best.pt,outputs/ablation_study_results/A7/checkpoints/last_005.pt
6,0.0001,1.0463084979014767,0.6231983527796843,1.2845227948702298,0.5643076923076923,0.549383303320047,0.5643076923076923,outputs/ablation_study_results/A7/checkpoints/best.pt,
7,0.0001,0.9927247476199057,0.6415334836748701,1.3113373220150288,0.5612307692307692,0.5528505027147564,0.5612307692307692,outputs/ablation_study_results/A7/checkpoints/best.pt,
8,0.0001,0.9595314825103615,0.6571232473771939,1.3580250418736384,0.556923076923077,0.5571813393388435,0.556923076923077,outputs/ablation_study_results/A7/checkpoints/best.pt,
9,0.0001,0.9041244539516512,0.6763408177272282,1.437179150067843,0.536,0.5220970019893634,0.536,,
10,0.0001,0.8501519840281901,0.6927149720560839,1.4208430968798125,0.5446153846153846,0.5337487250886161,0.5446153846153846,,outputs/ablation_study_results/A7/checkpoints/last_010.pt
11,0.0001,0.8016099547776466,0.7191881557015394,1.5310988278755775,0.496,0.4940366794341383,0.496,,
12,0.0001,0.7480382693200757,0.7326208451809001,1.4894148891889132,0.5366153846153846,0.5299458980536572,0.5366153846153846,,
13,0.0001,0.6942673633175511,0.7445828022355133,1.5755791796170748,0.5286153846153846,0.5227535942933794,0.5286153846153846,,
14,1e-05,0.6688660411510249,0.760956956564369,1.5924284833761362,0.5304615384615384,0.5332195963074661,0.5304615384615384,,
15,1e-05,0.5348683115033172,0.813118933228748,1.4918224751399114,0.5458461538461539,0.5459970573939055,0.5458461538461539,,outputs/ablation_study_results/A7/checkpoints/last_015.pt
16,1e-05,0.4787666907712798,0.8358662613981763,1.5329030248201811,0.5464615384615384,0.5412770691677907,0.5464615384615384,,
17,1e-05,0.452304233492724,0.8468477301696244,1.5460229194347674,0.5415384615384615,0.5371126076819276,0.5415384615384615,,
18,1e-05,0.4298418883494693,0.8553779782331601,1.572646109360915,0.540923076923077,0.5398645852585088,0.540923076923077,,
19,1e-05,0.4131589876470501,0.8595940778507697,1.6033281291081356,0.5421538461538462,0.5387956988412582,0.5421538461538462,,
20,1.0000000000000002e-06,0.3920998944203191,0.8679282282576724,1.626593773988577,0.5421538461538462,0.5402402729637651,0.5421538461538462,,outputs/ablation_study_results/A7/checkpoints/last_020.pt
21,1.0000000000000002e-06,0.3772593771421345,0.8719482302186489,1.6300148433538584,0.5403076923076923,0.5377193633506706,0.5403076923076923,,
22,1.0000000000000002e-06,0.3757817631744265,0.8744974997548779,1.6266700319143441,0.540923076923077,0.5398937930784301,0.540923076923077,,
23,1.0000000000000002e-06,0.3672323947163677,0.8761643298362585,1.624121595969567,0.5384615384615384,0.5367596975661488,0.5384615384615384,,
24,1.0000000000000002e-06,0.3777288959936624,0.8709677419354839,1.6084450488457314,0.5403076923076923,0.5372301024687323,0.5403076923076923,,
25,1.0000000000000002e-06,0.36120684274693005,0.8822433571918815,1.6266597858575673,0.540923076923077,0.5402997072789703,0.540923076923077,,outputs/ablation_study_results/A7/checkpoints/last_025.pt
26,1.0000000000000002e-07,0.3614484446517906,0.8818511618786156,1.6242958707075852,0.5378461538461539,0.5347060144963203,0.5378461538461539,,
27,1.0000000000000002e-07,0.37133644563460516,0.8718501813903324,1.635177643409142,0.5433846153846154,0.5420069159845363,0.5433846153846154,,
28,1.0000000000000002e-07,0.36058145167722644,0.880772624767134,1.6446539385868952,0.5353846153846153,0.5360111542388425,0.5353846153846153,,
29,1.0000000000000002e-07,0.36808642487290305,0.8760662810079419,1.6314527341402494,0.5353846153846153,0.5355476393565574,0.5353846153846153,,
30,1.0000000000000002e-07,0.35716309727804485,0.8789096970291205,1.6408499981806828,0.5378461538461539,0.5363294449201514,0.5378461538461539,,outputs/ablation_study_results/A7/checkpoints/last_030.pt
