254,28,4,0,0,0,2,0,1,1,0,0,0,4,3,0,3
14,218,0,6,2,0,0,2,10,1,11,1,11,3,12,0,9
6,3,195,8,2,50,16,0,4,6,3,6,0,0,0,1,0
2,7,55,135,17,3,0,7,6,6,6,0,30,3,7,3,13
4,4,44,100,51,3,0,5,15,2,7,1,40,6,2,7,9
4,0,55,17,0,174,31,0,0,7,1,10,0,0,0,1,0
1,0,36,0,0,61,122,0,0,15,3,62,0,0,0,0,0
1,1,0,4,8,0,0,266,4,1,0,0,5,0,2,7,1
1,12,5,11,8,2,1,4,166,16,47,1,9,11,0,1,5
1,1,14,8,1,1,1,2,19,202,43,4,1,0,0,1,1
0,1,13,13,0,1,3,4,81,56,111,4,6,3,1,0,3
0,0,18,0,0,1,35,13,3,7,5,218,0,0,0,0,0
2,5,1,48,31,0,0,8,10,0,2,0,167,5,4,8,9
14,12,3,7,17,0,0,1,9,1,4,0,13,129,29,30,31
3,5,0,7,2,0,0,3,2,1,0,0,4,21,188,46,18
2,3,0,25,12,1,0,10,3,4,2,0,12,39,77,87,23
3,5,0,4,6,0,0,2,10,0,1,1,13,11,24,2,218
