266,16,0,0,1,0,0,0,2,1,0,0,1,7,1,0,5
11,258,0,4,6,0,0,0,9,0,1,0,2,3,2,1,3
2,1,173,21,9,62,12,0,3,5,1,7,0,1,0,2,1
1,1,37,124,39,12,1,9,5,4,8,0,32,2,1,15,9
3,2,30,52,120,3,2,9,15,3,6,0,38,3,1,7,6
1,0,29,20,7,184,46,0,0,4,1,5,0,1,0,2,0
0,0,17,0,2,63,157,0,1,15,1,44,0,0,0,0,0
0,0,1,1,9,0,0,266,3,0,0,1,7,2,2,7,1
0,8,4,7,13,2,4,2,179,6,49,1,11,5,0,7,2
1,2,10,7,4,5,8,2,22,179,53,2,2,0,0,2,1
0,6,10,14,8,2,6,3,78,45,114,3,4,2,0,4,1
1,0,15,0,1,13,42,9,2,5,2,209,0,0,0,1,0
1,2,1,23,43,0,0,13,8,0,2,0,182,5,2,13,5
9,0,1,6,15,0,0,1,15,0,4,0,12,179,15,27,16
3,1,0,4,3,1,0,2,2,1,0,0,2,14,201,55,11
3,3,0,19,17,1,0,9,4,3,2,0,11,16,55,151,6
1,10,0,6,2,0,0,2,8,1,1,0,3,10,17,3,236
