272,16,0,0,0,0,1,0,0,1,0,2,1,5,0,0,2
53,212,0,2,2,0,0,0,9,0,0,1,2,14,0,3,2
2,1,155,16,11,73,10,1,0,11,6,8,2,2,0,2,0
4,1,40,102,44,7,1,17,4,6,4,0,34,12,1,14,9
2,4,31,54,75,3,0,25,15,4,5,1,61,8,1,7,4
1,0,34,24,3,180,36,0,0,7,1,8,1,3,0,2,0
0,0,27,1,2,73,100,0,0,31,2,64,0,0,0,0,0
0,0,1,5,4,0,0,248,9,0,1,1,11,12,1,4,3
0,6,7,3,8,1,1,6,149,12,68,1,11,20,0,4,3
4,1,16,3,7,3,0,3,30,175,52,2,0,4,0,0,0
1,7,9,11,14,2,2,1,86,57,88,2,4,11,0,2,3
4,0,21,2,0,14,30,10,5,9,0,203,0,1,0,1,0
2,2,2,28,33,0,0,24,11,0,3,0,165,14,1,10,5
12,0,1,4,11,0,0,1,17,1,4,0,8,213,5,10,13
4,2,1,4,3,0,0,2,0,1,0,0,4,63,122,81,13
3,3,2,14,14,0,0,8,3,1,2,0,14,73,26,130,7
5,9,0,2,3,0,0,4,9,0,0,0,7,14,10,3,234
