270,15,0,0,2,0,0,1,1,0,0,1,0,5,1,2,2
38,210,3,4,9,1,1,2,8,0,3,1,2,6,6,2,4
1,2,164,14,11,56,14,0,4,11,3,11,3,1,1,2,2
1,2,37,111,44,13,2,10,3,6,9,0,33,2,3,16,8
2,2,33,56,88,7,0,13,17,5,11,1,48,1,1,11,4
0,1,50,36,4,144,51,0,1,3,1,6,2,0,0,1,0
1,0,17,4,1,47,153,0,2,16,0,58,0,0,0,0,1
0,0,2,4,18,0,1,235,9,0,3,0,10,7,3,6,2
0,8,6,7,10,1,4,1,172,19,47,2,8,8,0,5,2
2,0,15,10,4,2,7,1,23,172,58,1,1,0,0,3,1
0,4,12,14,14,0,8,1,88,54,90,0,3,7,0,4,1
2,1,22,1,1,8,41,8,4,8,2,200,0,0,0,1,1
3,0,1,29,63,1,0,12,9,1,3,0,149,6,1,18,4
9,1,3,7,19,0,0,1,16,2,3,0,9,155,23,35,17
3,2,0,5,5,0,0,1,0,1,0,0,2,15,195,54,17
3,3,2,21,10,1,0,4,2,2,4,0,15,23,73,134,3
3,8,0,4,4,0,0,2,6,0,1,0,12,5,17,9,229
