0.853333,0.076667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.000000,0.026667,0.003333,0.000000,0.030000
0.010000,0.790000,0.000000,0.006667,0.050000,0.000000,0.000000,0.003333,0.020000,0.000000,0.010000,0.000000,0.026667,0.016667,0.003333,0.010000,0.053333
0.010000,0.006667,0.670000,0.030000,0.020000,0.110000,0.056667,0.000000,0.006667,0.016667,0.020000,0.040000,0.003333,0.000000,0.000000,0.006667,0.003333
0.006667,0.013333,0.166667,0.333333,0.106667,0.016667,0.000000,0.020000,0.010000,0.006667,0.056667,0.000000,0.130000,0.013333,0.006667,0.036667,0.076667
0.006667,0.013333,0.140000,0.160000,0.303333,0.016667,0.000000,0.016667,0.026667,0.003333,0.056667,0.003333,0.166667,0.030000,0.000000,0.030000,0.026667
0.003333,0.000000,0.170000,0.043333,0.006667,0.510000,0.210000,0.000000,0.000000,0.016667,0.006667,0.023333,0.000000,0.000000,0.000000,0.010000,0.000000
0.003333,0.000000,0.123333,0.000000,0.000000,0.123333,0.466667,0.000000,0.003333,0.040000,0.006667,0.233333,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.003333,0.030000,0.000000,0.000000,0.906667,0.006667,0.003333,0.003333,0.000000,0.016667,0.006667,0.003333,0.010000,0.010000
0.000000,0.023333,0.010000,0.023333,0.020000,0.000000,0.006667,0.013333,0.463333,0.026667,0.343333,0.003333,0.023333,0.026667,0.000000,0.006667,0.010000
0.000000,0.010000,0.043333,0.010000,0.006667,0.003333,0.003333,0.006667,0.050000,0.593333,0.243333,0.013333,0.003333,0.003333,0.000000,0.010000,0.000000
0.000000,0.016667,0.026667,0.026667,0.013333,0.006667,0.013333,0.010000,0.223333,0.156667,0.456667,0.010000,0.013333,0.010000,0.000000,0.010000,0.006667
0.003333,0.000000,0.046667,0.000000,0.000000,0.023333,0.106667,0.036667,0.003333,0.016667,0.023333,0.736667,0.000000,0.000000,0.000000,0.003333,0.000000
0.010000,0.003333,0.006667,0.086667,0.106667,0.000000,0.000000,0.033333,0.013333,0.000000,0.036667,0.000000,0.603333,0.023333,0.006667,0.043333,0.026667
0.036667,0.003333,0.000000,0.020000,0.030000,0.000000,0.000000,0.000000,0.030000,0.000000,0.016667,0.000000,0.040000,0.470000,0.070000,0.160000,0.123333
0.003333,0.006667,0.000000,0.013333,0.003333,0.000000,0.000000,0.003333,0.003333,0.000000,0.000000,0.000000,0.006667,0.053333,0.546667,0.260000,0.100000
0.010000,0.023333,0.000000,0.046667,0.013333,0.000000,0.000000,0.033333,0.006667,0.006667,0.006667,0.000000,0.070000,0.090000,0.156667,0.483333,0.053333
0.006667,0.023333,0.000000,0.003333,0.020000,0.000000,0.000000,0.006667,0.020000,0.000000,0.016667,0.003333,0.046667,0.036667,0.053333,0.010000,0.753333
