253,34,0,0,1,0,0,0,0,1,0,0,0,8,1,0,2
39,226,0,3,3,0,2,0,3,2,1,3,1,8,1,4,4
2,2,103,24,20,107,15,0,5,10,1,6,0,0,0,3,2
1,2,27,124,76,11,1,6,6,6,6,0,13,3,4,11,3
2,4,19,57,136,6,1,4,18,7,5,0,24,4,2,7,4
0,1,49,36,7,159,35,0,1,5,1,5,0,0,0,1,0
1,0,19,1,4,73,118,0,2,26,0,54,0,1,0,0,1
0,0,0,5,23,0,0,244,5,0,1,0,3,6,1,9,3
0,8,1,3,21,1,4,2,167,24,44,2,3,14,0,4,2
2,0,10,8,8,2,1,2,26,203,31,3,1,2,0,0,1
0,7,8,12,18,4,2,1,88,74,70,1,1,7,1,5,1
5,2,9,2,3,21,48,11,1,9,1,182,0,3,3,0,0
1,1,1,34,103,1,0,6,9,1,3,0,114,3,2,11,10
8,5,0,13,31,0,0,0,16,0,3,0,2,179,13,20,10
2,1,0,7,4,0,0,2,0,1,0,0,1,26,186,65,5
1,4,0,22,21,0,0,3,2,4,1,0,5,36,62,133,6
3,11,0,8,6,0,0,1,8,0,1,0,3,10,25,6,218
