epoch,lr,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_micro_f1,best_ckpt,last_ckpt
1,0.0001,1.696440747057951,0.45200509853907245,1.3586757117051345,0.5175384615384615,0.5052079363219384,0.5175384615384615,outputs\resnet18_fusion_20260107_150945\checkpoints\best.pt,
2,0.0001,1.2775108702732823,0.54848514560251,1.2919271710469173,0.5390769230769231,0.5270941701698625,0.5390769230769231,outputs\resnet18_fusion_20260107_150945\checkpoints\best.pt,
3,0.0001,1.158535280605428,0.5894695558388078,1.2847886217557467,0.5403076923076923,0.5325536770619469,0.5403076923076923,outputs\resnet18_fusion_20260107_150945\checkpoints\best.pt,
4,0.0001,1.092322833901095,0.6095695656436906,1.237370025561406,0.563076923076923,0.5569997153587927,0.563076923076923,outputs\resnet18_fusion_20260107_150945\checkpoints\best.pt,
5,0.0001,1.034060278468558,0.6316305520149034,1.2472818388572107,0.5735384615384616,0.5613412758483552,0.5735384615384616,outputs\resnet18_fusion_20260107_150945\checkpoints\best.pt,outputs\resnet18_fusion_20260107_150945\checkpoints\last_005.pt
6,0.0001,0.9836288711664455,0.6434944602412002,1.2580226077299852,0.571076923076923,0.5582658389750348,0.571076923076923,,
7,0.0001,0.9358335985940092,0.6637905677027159,1.2667334472216092,0.5563076923076923,0.5490102810201339,0.5563076923076923,,
8,0.0001,0.8816784255842869,0.6808510638297872,1.2789915892527655,0.5815384615384616,0.5731939873075762,0.5815384615384616,outputs\resnet18_fusion_20260107_150945\checkpoints\best.pt,
9,0.0001,0.8407085102227917,0.6971271693303265,1.330245731647198,0.5692307692307692,0.5603881416136306,0.5692307692307692,,
10,0.0001,0.791374066575203,0.7175213256201588,1.2966612708018377,0.5716923076923077,0.571976254394968,0.5716923076923077,,outputs\resnet18_fusion_20260107_150945\checkpoints\last_010.pt
11,0.0001,0.7484562783185635,0.7278164525933916,1.395004850607652,0.5704615384615385,0.5697798837493038,0.5704615384615385,,
12,0.0001,0.7034025748683748,0.7424257280125502,1.3725796813231248,0.555076923076923,0.5545127882375951,0.555076923076923,,
13,0.0001,0.6520151058439297,0.7674281792332581,1.4756626208378718,0.5501538461538461,0.5375384724689924,0.5501538461538461,,
14,1e-05,0.61811696313353,0.7716442788508677,1.4686235231986413,0.5446153846153846,0.5483495580871532,0.5446153846153846,,
15,1e-05,0.4944890688910112,0.8252769879399942,1.4193942745648898,0.5667692307692308,0.5666471749818804,0.5667692307692308,,outputs\resnet18_fusion_20260107_150945\checkpoints\last_015.pt
16,1e-05,0.4508207217713573,0.8452789489165604,1.4348639331964346,0.568,0.5682441092380344,0.568,,
17,1e-05,0.41983146018018347,0.8585155407392882,1.4839459435389593,0.564923076923077,0.5663806285703825,0.564923076923077,,
18,1e-05,0.4128448299998594,0.8600843219923522,1.490718526326693,0.5655384615384615,0.5639943216245515,0.5655384615384615,,
19,1e-05,0.3949903058548724,0.8642023727816452,1.5213244285583496,0.56,0.5616947662595096,0.56,,
20,1.0000000000000002e-06,0.3722355614217874,0.8727326208451809,1.547189699613131,0.5587692307692308,0.5602108022057651,0.5587692307692308,,outputs\resnet18_fusion_20260107_150945\checkpoints\last_020.pt
21,1.0000000000000002e-06,0.3564092462256161,0.8793018923423865,1.5429586978325478,0.5501538461538461,0.5513933473732191,0.5501538461538461,,
22,1.0000000000000002e-06,0.3559104488847162,0.882537503676831,1.547007243816669,0.5593846153846154,0.5587310161234395,0.5593846153846154,,
23,1.0000000000000002e-06,0.35196567276012947,0.882537503676831,1.5588616506136381,0.5593846153846154,0.5604962164815153,0.5593846153846154,,
24,1.0000000000000002e-06,0.3513824730974189,0.8844004314148446,1.5495939530592697,0.5612307692307692,0.5633167979058489,0.5612307692307692,,
25,1.0000000000000002e-06,0.3523123842534487,0.8823414060201981,1.5438472213745118,0.5587692307692308,0.5604197079387658,0.5587692307692308,,outputs\resnet18_fusion_20260107_150945\checkpoints\last_025.pt
26,1.0000000000000002e-07,0.35275683505054267,0.8841062849298951,1.5537935431553767,0.5581538461538461,0.5594575559925429,0.5581538461538461,,
27,1.0000000000000002e-07,0.34282139718900745,0.8858711638395921,1.5620679215651292,0.5593846153846154,0.5609194779573718,0.5593846153846154,,
28,1.0000000000000002e-07,0.340344078584604,0.8894989704873026,1.5464381941281833,0.5587692307692308,0.5584167486612627,0.5587692307692308,,
29,1.0000000000000002e-07,0.3417792216780513,0.8865575056378077,1.5531827160761906,0.5636923076923077,0.5653588939433477,0.5636923076923077,,
30,1.0000000000000002e-07,0.3402177290871326,0.8864594568094911,1.5689293993436373,0.5575384615384615,0.5598187714537881,0.5575384615384615,,outputs\resnet18_fusion_20260107_150945\checkpoints\last_030.pt
