244,39,0,1,1,0,0,0,0,0,1,2,0,8,1,0,3
37,201,6,6,5,0,5,2,3,0,5,6,2,6,6,4,6
5,1,132,23,5,77,18,0,2,12,4,10,6,1,0,4,0
3,2,33,94,40,19,3,12,2,8,7,0,30,11,6,19,11
2,2,28,52,99,11,3,4,13,1,7,1,56,5,2,6,8
1,1,53,28,3,144,54,0,1,4,0,4,5,1,0,1,0
2,0,21,1,1,51,136,0,2,20,2,64,0,0,0,0,0
1,1,8,13,10,3,8,197,10,1,2,3,28,5,2,3,5
1,11,11,4,13,1,2,3,153,16,57,1,5,17,0,2,3
2,1,25,5,1,3,6,1,29,169,54,1,1,1,0,0,1
1,3,15,12,13,2,11,0,91,51,87,1,4,7,0,2,0
6,2,9,1,1,15,65,2,4,9,1,182,0,3,0,0,0
0,5,4,32,62,1,1,12,8,0,4,0,142,7,2,15,5
7,5,1,10,15,1,0,2,19,0,5,1,21,149,28,17,19
2,2,0,4,0,0,0,3,0,1,0,1,5,19,211,39,13
3,4,3,20,9,3,0,7,2,4,1,1,8,35,69,122,9
3,8,0,4,4,0,0,6,6,0,4,3,9,17,21,1,214
