259,21,0,0,1,0,1,0,1,1,0,1,0,8,1,0,6
11,258,0,4,3,0,0,0,8,0,4,0,2,3,2,3,2
2,1,182,16,6,58,13,0,2,6,2,8,0,1,0,3,0
2,3,43,133,33,8,0,8,2,7,9,0,28,2,3,13,6
2,2,36,60,106,3,1,11,14,3,9,0,35,6,1,8,3
1,0,37,16,6,190,33,0,0,7,1,7,0,0,0,2,0
0,0,23,1,0,64,142,0,1,14,1,54,0,0,0,0,0
0,0,0,3,11,0,0,267,1,1,1,1,4,1,3,7,0
1,5,4,9,10,2,3,4,174,8,57,2,8,6,0,6,1
1,0,8,5,2,4,3,2,20,191,54,5,2,0,0,2,1
0,6,10,14,3,3,4,3,77,53,112,3,5,5,0,2,0
2,0,15,0,0,8,37,8,1,4,6,218,0,0,0,1,0
1,2,1,37,39,0,0,12,13,0,0,0,172,5,2,13,3
9,1,1,5,12,0,0,1,15,0,5,0,10,186,15,29,11
2,1,0,4,3,0,1,4,1,0,1,0,1,20,196,60,6
2,3,0,16,15,2,0,10,5,4,1,0,14,18,66,142,2
3,9,0,3,3,0,0,2,9,0,1,1,4,9,22,4,230
