251,26,1,0,0,1,0,0,1,1,0,0,1,11,3,0,4
10,245,0,2,5,0,0,1,5,0,6,0,4,12,4,2,4
2,2,154,11,7,83,10,0,0,13,7,9,0,1,0,1,0
2,5,31,109,43,6,0,8,3,12,13,0,33,9,4,14,8
2,4,32,43,92,2,0,12,10,5,10,1,57,16,1,7,6
2,0,30,9,4,213,23,0,0,8,1,5,0,2,0,3,0
0,0,22,0,0,73,122,0,1,22,1,59,0,0,0,0,0
1,0,0,0,9,0,0,273,3,0,1,1,3,3,2,4,0
1,8,3,3,8,2,2,4,125,9,103,1,8,15,0,6,2
1,1,6,4,3,2,2,2,10,213,45,4,2,0,0,4,1
0,3,5,8,4,3,3,3,58,78,118,2,6,5,0,2,2
0,0,11,0,2,10,31,10,1,8,4,222,0,0,0,1,0
1,3,1,23,34,0,0,10,10,0,1,0,181,9,2,21,4
8,6,1,4,3,0,0,1,9,1,5,0,7,200,19,26,10
1,2,0,3,3,0,0,2,1,1,1,0,2,18,201,62,3
3,5,0,16,11,2,0,14,3,4,1,0,8,31,64,134,4
1,7,0,5,3,0,0,2,6,0,1,1,4,10,35,3,222
