272,19,0,0,0,0,1,0,0,0,1,0,0,3,3,0,1
47,224,0,2,3,0,0,0,9,0,1,1,1,0,1,2,9
2,0,195,15,15,30,18,0,4,5,2,9,0,1,0,3,1
2,3,41,108,52,9,0,7,4,4,5,0,34,3,7,9,12
3,8,35,62,105,1,2,8,8,2,5,0,42,5,3,5,6
1,0,51,23,4,162,48,0,0,3,2,5,0,0,0,1,0
0,0,35,0,2,47,143,0,2,14,1,56,0,0,0,0,0
0,0,0,3,10,0,0,245,9,1,2,2,9,2,3,7,7
0,10,5,3,13,1,2,2,196,6,38,1,8,5,0,3,7
3,0,16,7,6,4,4,1,34,156,62,3,2,0,0,0,2
1,7,10,12,18,2,4,1,107,37,81,3,6,3,1,4,3
1,0,13,3,3,4,50,11,6,5,2,201,0,0,0,1,0
0,2,0,32,48,0,0,8,8,1,1,0,175,3,5,10,7
13,7,1,10,13,0,0,0,18,0,1,0,6,144,37,18,32
4,1,0,4,2,0,0,0,0,1,0,0,2,6,239,24,17
4,3,1,16,9,1,0,4,4,2,1,0,14,15,125,82,19
2,7,0,5,2,0,0,1,7,0,3,1,13,6,18,1,234
