epoch,lr,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_micro_f1,best_ckpt,last_ckpt
1,0.0001,1.618064343724745,0.4551426610452005,1.3875049127432015,0.5064615384615384,0.48879698111789716,0.5064615384615384,outputs\resnet18_fusion_20260107_170416\checkpoints\best.pt,
2,0.0001,1.2972225611531767,0.547700754975978,1.2956638266490057,0.5507692307692308,0.541477548456845,0.5507692307692308,outputs\resnet18_fusion_20260107_170416\checkpoints\best.pt,
3,0.0001,1.18173475589971,0.5870183351308952,1.253937253511869,0.555076923076923,0.5455652887958885,0.555076923076923,outputs\resnet18_fusion_20260107_170416\checkpoints\best.pt,
4,0.0001,1.0955619186686,0.6115305422100206,1.227157751230093,0.5778461538461539,0.5710343553789095,0.5778461538461539,outputs\resnet18_fusion_20260107_170416\checkpoints\best.pt,
5,0.0001,1.033490525085396,0.6333954309246005,1.223840758910546,0.5846153846153846,0.5806654427641934,0.5846153846153846,outputs\resnet18_fusion_20260107_170416\checkpoints\best.pt,outputs\resnet18_fusion_20260107_170416\checkpoints\last_005.pt
6,0.0001,0.972905020922326,0.6575154426904598,1.22508914573376,0.5673846153846154,0.561933975729106,0.5673846153846154,,
7,0.0001,0.9204391269593136,0.669477399745073,1.2815012116065392,0.5593846153846154,0.5550610089813065,0.5593846153846154,,
8,0.0001,0.8683457257806325,0.6826159427394842,1.277144075026879,0.563076923076923,0.5508403618050943,0.563076923076923,,
9,0.0001,0.813785962899978,0.7083047357584077,1.3099844581163846,0.5575384615384615,0.5520240388689761,0.5575384615384615,,
10,0.0001,0.7647332708933082,0.7310520639278361,1.3564840047542865,0.5587692307692308,0.5444936844695645,0.5587692307692308,,outputs\resnet18_fusion_20260107_170416\checkpoints\last_010.pt
11,1e-05,0.7024311558769455,0.7537993920972644,1.3873373388877281,0.5347692307692308,0.5293799197141859,0.5347692307692308,,
12,1e-05,0.5851352629515222,0.8012550250024513,1.3202522192734938,0.5556923076923077,0.5542697014876621,0.5556923076923077,,
13,1e-05,0.5368686389141146,0.8229238160603981,1.3200032143226037,0.5587692307692308,0.5578904221018266,0.5587692307692308,,
14,1e-05,0.5256469158819346,0.8300813805275027,1.3308965561206525,0.5544615384615385,0.5502252948384632,0.5544615384615385,,
15,1e-05,0.5039477000541343,0.8337091871752133,1.325250693467947,0.56,0.5608702849621405,0.56,,outputs\resnet18_fusion_20260107_170416\checkpoints\last_015.pt
16,1e-05,0.4919971912786626,0.8373369938229238,1.3452696011616634,0.5593846153846154,0.560242898398738,0.5593846153846154,,
17,1.0000000000000002e-06,0.4731471269595201,0.8468477301696244,1.3573007769217857,0.5581538461538461,0.5569644738823184,0.5581538461538461,,
18,1.0000000000000002e-06,0.45540803106336786,0.8556721247181096,1.3497236238626333,0.5624615384615385,0.5616725770142473,0.5624615384615385,,
19,1.0000000000000002e-06,0.45671412795241506,0.8559662712030591,1.358790528003986,0.5606153846153846,0.5604077618156815,0.5606153846153846,,
20,1.0000000000000002e-06,0.4597242018886379,0.8585155407392882,1.3558358773451584,0.5612307692307692,0.5615815590586366,0.5612307692307692,,outputs\resnet18_fusion_20260107_170416\checkpoints\last_020.pt
21,1.0000000000000002e-06,0.4458542729297191,0.8611628591038337,1.3461069960227379,0.564923076923077,0.5632359243833867,0.564923076923077,,
22,1.0000000000000002e-06,0.4511777841877687,0.8601823708206687,1.3459984826308031,0.564923076923077,0.5640018151527958,0.564923076923077,,
23,1.0000000000000002e-07,0.4477265198033912,0.8601823708206687,1.3554958980266865,0.5636923076923077,0.5629296863980369,0.5636923076923077,,
24,1.0000000000000002e-07,0.43706874292391706,0.8673399352877733,1.3548568793076736,0.5636923076923077,0.5632844603569929,0.5636923076923077,,
25,1.0000000000000002e-07,0.4416974194553135,0.8630257868418473,1.3548785894100484,0.5624615384615385,0.5612496595431188,0.5624615384615385,,outputs\resnet18_fusion_20260107_170416\checkpoints\last_025.pt
26,1.0000000000000002e-07,0.4419691231726712,0.8613589567604667,1.3525557491595928,0.5667692307692308,0.56608269857157,0.5667692307692308,,
27,1.0000000000000002e-07,0.4434545188280213,0.8595940778507697,1.3633624814840464,0.5593846153846154,0.5597925808161995,0.5593846153846154,,
28,1.0000000000000002e-07,0.44523060888691923,0.8617511520737328,1.3555503300153293,0.5581538461538461,0.5567033691418144,0.5581538461538461,,
29,1.0000000000000004e-08,0.44540252868703023,0.8590057848808706,1.3502644746486958,0.5606153846153846,0.5598514459876843,0.5606153846153846,,
30,1.0000000000000004e-08,0.440478499890753,0.8626335915285812,1.3603025990999662,0.5544615384615385,0.5540094889423576,0.5544615384615385,,outputs\resnet18_fusion_20260107_170416\checkpoints\last_030.pt
