259,29,0,0,1,0,1,0,0,0,0,0,0,7,1,1,1
34,213,0,2,21,5,3,1,3,0,2,4,4,1,2,3,2
3,1,100,23,38,84,24,0,3,6,4,7,2,2,0,3,0
2,1,20,107,81,14,1,13,4,6,8,0,22,3,2,10,6
2,3,11,41,150,18,2,9,10,3,10,0,28,4,1,6,2
1,0,33,30,15,163,44,0,0,4,1,6,2,1,0,0,0
1,0,31,4,4,53,126,0,4,12,3,62,0,0,0,0,0
1,1,0,20,36,0,1,196,8,0,2,0,10,9,0,12,4
0,5,8,8,33,0,2,3,149,10,62,1,4,10,0,4,1
3,0,13,13,8,0,5,1,27,159,61,3,3,3,0,0,1
0,4,6,17,24,2,7,0,89,39,99,1,3,4,0,4,1
3,2,7,1,6,18,59,9,3,6,0,181,1,2,1,0,1
3,2,1,29,96,1,0,10,9,0,6,0,121,7,0,13,2
14,2,0,13,32,0,0,0,18,0,5,0,6,155,15,26,14
2,4,0,6,10,0,1,0,0,1,0,0,1,21,143,104,7
3,4,1,29,28,0,0,4,1,1,2,0,6,25,32,159,5
1,10,1,4,14,1,0,2,5,0,3,0,7,6,14,13,219
